APIB_IND,aggregation_index,aggregation_code,aggregation_name,NRC_CODE,NRC_DESC,COUNTY_CODE,COUNTY_NAME,NYC_IND,tested_student_cnt,tested_cnt_valid,proficiency_cnt_valid,high_score_cnt_valid,is_suppressed,proficiency_rate,high_score_rate,valid_coverage,resource_class
AP,3,100501040000,TACONIC HILLS,5.0,AVERAGE NEEDS,10.0,COLUMBIA,0.0,36,28,16.0,10.0,5,0.5714285714285714,0.35714285714285715,0.7777777777777778,平均
AP,3,100902040000,GERMANTOWN,5.0,AVERAGE NEEDS,10.0,COLUMBIA,0.0,12,9,9.0,4.0,1,1.0,0.4444444444444444,0.75,平均
AP,3,10100010000,ALBANY,3.0,URBAN/SUBURBAN/HIGH NEEDS,1.0,ALBANY,0.0,714,678,414.0,251.0,18,0.6106194690265486,0.3702064896755162,0.9495798319327731,城市-郊区
AP,3,101001040000,CHATHAM,5.0,AVERAGE NEEDS,10.0,COLUMBIA,0.0,69,65,43.0,18.0,2,0.6615384615384615,0.27692307692307694,0.9420289855072463,平均
AP,3,101300010000,HUDSON,4.0,RURAL HIGH NEEDS,10.0,COLUMBIA,0.0,43,41,30.0,26.0,1,0.7317073170731707,0.6341463414634146,0.9534883720930233,农村
AP,3,101401040000,KINDERHOOK,5.0,AVERAGE NEEDS,10.0,COLUMBIA,0.0,133,132,94.0,51.0,1,0.7121212121212122,0.38636363636363635,0.9924812030075187,平均
AP,3,10201040000,BERNE KNOX,5.0,AVERAGE NEEDS,1.0,ALBANY,0.0,55,46,43.0,28.0,3,0.9347826086956522,0.6086956521739131,0.8363636363636363,平均
AP,3,10306060000,BETHLEHEM,6.0,LOW NEEDS,1.0,ALBANY,0.0,1028,991,880.0,696.0,25,0.887991927346115,0.7023208879919274,0.9640077821011673,低N/RC
AP,3,10402060000,RAVENA COEYMANS,5.0,AVERAGE NEEDS,1.0,ALBANY,0.0,69,44,34.0,19.0,12,0.7727272727272727,0.4318181818181818,0.6376811594202898,平均
AP,3,10500010000,COHOES,3.0,URBAN/SUBURBAN/HIGH NEEDS,1.0,ALBANY,0.0,49,49,24.0,12.0,0,0.4897959183673469,0.24489795918367346,1.0,城市-郊区
AP,3,10601060000,SOUTH COLONIE,5.0,AVERAGE NEEDS,1.0,ALBANY,0.0,418,412,327.0,204.0,3,0.7936893203883495,0.49514563106796117,0.9856459330143541,平均
AP,3,10623060000,NORTH COLONIE CSD,6.0,LOW NEEDS,1.0,ALBANY,0.0,729,701,629.0,515.0,18,0.8972895863052782,0.7346647646219686,0.9615912208504801,低N/RC
AP,3,10802060000,GUILDERLAND,6.0,LOW NEEDS,1.0,ALBANY,0.0,534,513,431.0,323.0,13,0.8401559454191033,0.6296296296296297,0.9606741573033708,低N/RC
AP,3,11003060000,VOORHEESVILLE,6.0,LOW NEEDS,1.0,ALBANY,0.0,302,274,225.0,122.0,12,0.8211678832116789,0.44525547445255476,0.9072847682119205,低N/RC
AP,3,110101040000,CINCINNATUS,4.0,RURAL HIGH NEEDS,11.0,CORTLAND,0.0,17,16,13.0,8.0,1,0.8125,0.5,0.9411764705882353,农村
AP,3,110200010000,CORTLAND,3.0,URBAN/SUBURBAN/HIGH NEEDS,11.0,CORTLAND,0.0,53,48,30.0,9.0,2,0.625,0.1875,0.9056603773584906,城市-郊区
AP,3,110701060000,HOMER,5.0,AVERAGE NEEDS,11.0,CORTLAND,0.0,114,106,94.0,65.0,4,0.8867924528301887,0.6132075471698113,0.9298245614035088,平均
AP,3,110901040000,MARATHON,4.0,RURAL HIGH NEEDS,11.0,CORTLAND,0.0,18,18,5.0,4.0,0,0.2777777777777778,0.2222222222222222,1.0,农村
AP,3,120301040000,DOWNSVILLE,4.0,RURAL HIGH NEEDS,12.0,DELAWARE,0.0,4,0,0.0,0.0,3,,,0.0,农村
AP,3,120501040000,DELAWARE ACADEMY-DELHI,5.0,AVERAGE NEEDS,12.0,DELAWARE,0.0,60,55,48.0,29.0,2,0.8727272727272727,0.5272727272727272,0.9166666666666666,平均
AP,3,121401040000,MARGARETVILLE,4.0,RURAL HIGH NEEDS,12.0,DELAWARE,0.0,30,10,4.0,1.0,6,0.4,0.1,0.3333333333333333,农村
AP,3,121901040000,WALTON,4.0,RURAL HIGH NEEDS,12.0,DELAWARE,0.0,13,9,8.0,4.0,3,0.8888888888888888,0.4444444444444444,0.6923076923076923,农村
AP,3,130200010000,BEACON,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,89,76,76.0,76.0,10,1.0,1.0,0.8539325842696629,平均
AP,3,130502020000,DOVER,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,105,98,72.0,39.0,5,0.7346938775510204,0.3979591836734694,0.9333333333333333,平均
AP,3,130801060000,HYDE PARK,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,298,263,137.0,68.0,12,0.5209125475285171,0.2585551330798479,0.8825503355704698,平均
AP,3,131201040000,PAWLING,6.0,LOW NEEDS,13.0,DUTCHESS,0.0,309,291,225.0,116.0,6,0.7731958762886598,0.39862542955326463,0.941747572815534,低N/RC
AP,3,131301040000,PINE PLAINS,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,84,75,57.0,35.0,5,0.76,0.4666666666666667,0.8928571428571429,平均
AP,3,131601060000,ARLINGTON,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,1030,998,709.0,408.0,15,0.7104208416833667,0.4088176352705411,0.9689320388349515,平均
AP,3,131602020000,SPACKENKILL,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,352,324,233.0,139.0,12,0.7191358024691358,0.42901234567901236,0.9204545454545454,平均
AP,3,131701060000,RED HOOK,5.0,AVERAGE NEEDS,13.0,DUTCHESS,0.0,200,180,146.0,92.0,10,0.8111111111111111,0.5111111111111111,0.9,平均
AP,3,131801040000,RHINEBECK,6.0,LOW NEEDS,13.0,DUTCHESS,0.0,183,164,118.0,72.0,7,0.7195121951219512,0.43902439024390244,0.8961748633879781,低N/RC
AP,3,132201040000,MILLBROOK,6.0,LOW NEEDS,13.0,DUTCHESS,0.0,108,86,47.0,18.0,9,0.5465116279069767,0.20930232558139536,0.7962962962962963,低N/RC
AP,3,140201060000,AMHERST,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,577,550,481.0,328.0,17,0.8745454545454545,0.5963636363636363,0.9532062391681109,平均
AP,3,140203060000,WILLIAMSVILLE,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,2370,2318,2015.0,1456.0,27,0.869283865401208,0.6281276962899051,0.9780590717299578,平均
AP,3,140207060000,SWEET HOME,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,259,239,156.0,83.0,13,0.6527196652719666,0.3472803347280335,0.9227799227799228,平均
AP,3,140301030000,EAST AURORA,6.0,LOW NEEDS,14.0,ERIE,0.0,379,356,321.0,217.0,11,0.901685393258427,0.6095505617977528,0.9393139841688655,低N/RC
AP,3,140600010000,BUFFALO,2.0,LARGE CITY,14.0,ERIE,0.0,2519,2391,795.0,333.0,20,0.3324968632371393,0.13927227101631118,0.9491861849940453,大城市
AP,3,140701060000,CHEEKTOWAGA,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,109,104,61.0,27.0,2,0.5865384615384616,0.25961538461538464,0.9541284403669725,平均
AP,3,140702030000,MARYVALE,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,131,118,85.0,50.0,7,0.7203389830508474,0.423728813559322,0.9007633587786259,平均
AP,3,140707030000,DEPEW,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,178,167,112.0,55.0,6,0.6706586826347305,0.32934131736526945,0.9382022471910112,平均
AP,3,140709030000,SLOAN,3.0,URBAN/SUBURBAN/HIGH NEEDS,14.0,ERIE,0.0,99,97,56.0,30.0,1,0.5773195876288659,0.30927835051546393,0.9797979797979798,城市-郊区
AP,3,140801060000,CLARENCE,6.0,LOW NEEDS,14.0,ERIE,0.0,769,742,607.0,395.0,13,0.8180592991913747,0.532345013477089,0.9648894668400521,低N/RC
AP,3,141101060000,SPRINGVILLE-GRIFF,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,112,104,89.0,62.0,4,0.8557692307692307,0.5961538461538461,0.9285714285714286,平均
AP,3,141201060000,EDEN,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,110,104,76.0,57.0,3,0.7307692307692307,0.5480769230769231,0.9454545454545454,平均
AP,3,141301060000,IROQUOIS,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,318,288,210.0,121.0,14,0.7291666666666666,0.4201388888888889,0.9056603773584906,平均
AP,3,141401060000,EVANS-BRANT,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,134,106,68.0,28.0,9,0.6415094339622641,0.2641509433962264,0.7910447761194029,平均
AP,3,141501060000,GRAND ISLAND,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,413,405,306.0,148.0,5,0.7555555555555555,0.3654320987654321,0.9806295399515739,平均
AP,3,141604060000,FRONTIER,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,401,381,264.0,132.0,10,0.6929133858267716,0.3464566929133858,0.9501246882793017,平均
AP,3,141701040000,HOLLAND,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,45,39,34.0,24.0,5,0.8717948717948718,0.6153846153846154,0.8666666666666667,平均
AP,3,141901060000,LANCASTER,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,557,534,430.0,244.0,13,0.8052434456928839,0.45692883895131087,0.9587073608617595,平均
AP,3,142101040000,AKRON,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,65,52,46.0,38.0,8,0.8846153846153846,0.7307692307692307,0.8,平均
AP,3,142301060000,ORCHARD PARK,6.0,LOW NEEDS,14.0,ERIE,0.0,692,669,557.0,357.0,12,0.8325859491778774,0.5336322869955157,0.9667630057803468,低N/RC
AP,3,142500010000,TONAWANDA,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,78,69,53.0,33.0,5,0.7681159420289855,0.4782608695652174,0.8846153846153846,平均
AP,3,142601030000,KENMORE,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,500,483,328.0,161.0,10,0.6790890269151139,0.3333333333333333,0.966,平均
AP,3,142801060000,WEST SENECA,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,295,292,247.0,157.0,1,0.8458904109589042,0.5376712328767124,0.9898305084745763,平均
AP,3,150601040000,KEENE,6.0,LOW NEEDS,15.0,ESSEX,0.0,12,0,0.0,0.0,4,,,0.0,低N/RC
AP,3,151102040000,LAKE PLACID,5.0,AVERAGE NEEDS,15.0,ESSEX,0.0,32,19,14.0,8.0,4,0.7368421052631579,0.42105263157894735,0.59375,平均
AP,3,151501060000,TICONDEROGA,4.0,RURAL HIGH NEEDS,15.0,ESSEX,0.0,20,20,14.0,10.0,0,0.7,0.5,1.0,农村
AP,3,151801040000,BOQUET VALLEY CSD,4.0,RURAL HIGH NEEDS,15.0,ESSEX,0.0,15,12,8.0,0.0,2,0.6666666666666666,0.0,0.8,农村
AP,3,160101060000,TUPPER LAKE,5.0,AVERAGE NEEDS,16.0,FRANKLIN,0.0,8,6,5.0,0.0,1,0.8333333333333334,0.0,0.75,平均
AP,3,161201040000,SALMON RIVER,4.0,RURAL HIGH NEEDS,16.0,FRANKLIN,0.0,21,17,8.0,3.0,2,0.47058823529411764,0.17647058823529413,0.8095238095238095,农村
AP,3,161401060000,SARANAC LAKE,5.0,AVERAGE NEEDS,16.0,FRANKLIN,0.0,71,71,59.0,37.0,0,0.8309859154929577,0.5211267605633803,1.0,平均
AP,3,161501060000,MALONE,4.0,RURAL HIGH NEEDS,16.0,FRANKLIN,0.0,42,32,24.0,11.0,4,0.75,0.34375,0.7619047619047619,农村
AP,3,170500010000,GLOVERSVILLE,4.0,RURAL HIGH NEEDS,17.0,FULTON,0.0,17,12,4.0,2.0,3,0.3333333333333333,0.16666666666666666,0.7058823529411765,农村
AP,3,170600010000,JOHNSTOWN,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,67,60,31.0,10.0,5,0.5166666666666667,0.16666666666666666,0.8955223880597015,平均
AP,3,170801040000,MAYFIELD,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,1,0,0.0,0.0,1,,,0.0,平均
AP,3,171102040000,BROADALBIN-PERTH,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,119,89,65.0,35.0,12,0.7303370786516854,0.39325842696629215,0.7478991596638656,平均
AP,3,180202040000,ALEXANDER,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,31,15,14.0,9.0,7,0.9333333333333333,0.6,0.4838709677419355,平均
AP,3,180300010000,BATAVIA,4.0,RURAL HIGH NEEDS,18.0,GENESEE,0.0,116,96,68.0,39.0,11,0.7083333333333334,0.40625,0.8275862068965517,农村
AP,3,180701040000,BYRON BERGEN,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,89,88,67.0,35.0,1,0.7613636363636364,0.3977272727272727,0.9887640449438202,平均
AP,3,180901040000,ELBA,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,17,11,6.0,3.0,3,0.5454545454545454,0.2727272727272727,0.6470588235294118,平均
AP,3,181001060000,LE ROY,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,100,92,78.0,49.0,2,0.8478260869565217,0.532608695652174,0.92,平均
AP,3,181101040000,OAKFIELD ALABAMA,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,79,70,56.0,32.0,3,0.8,0.45714285714285713,0.8860759493670886,平均
AP,3,181201040000,PAVILION,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,39,25,22.0,10.0,5,0.88,0.4,0.6410256410256411,平均
AP,3,181302040000,PEMBROKE,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,60,49,38.0,20.0,5,0.7755102040816326,0.40816326530612246,0.8166666666666667,平均
AP,3,190301040000,CAIRO-DURHAM,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,58,38,35.0,21.0,9,0.9210526315789473,0.5526315789473685,0.6551724137931034,平均
AP,3,190401060000,CATSKILL,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,69,50,35.0,18.0,7,0.7,0.36,0.7246376811594203,平均
AP,3,190701040000,GREENVILLE,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,107,104,54.0,25.0,3,0.5192307692307693,0.2403846153846154,0.9719626168224299,平均
AP,3,200701040000,LONG LAKE,6.0,LOW NEEDS,20.0,HAMILTON,0.0,1,0,0.0,0.0,1,,,0.0,低N/RC
AP,3,200901040000,WELLS,5.0,AVERAGE NEEDS,20.0,HAMILTON,0.0,12,5,1.0,1.0,4,0.2,0.2,0.4166666666666667,平均
AP,3,20101040000,ALFRED ALMOND,5.0,AVERAGE NEEDS,2.0,ALLEGANY,0.0,48,44,35.0,25.0,3,0.7954545454545454,0.5681818181818182,0.9166666666666666,平均
AP,3,210302040000,WEST CANADA VALLEY,5.0,AVERAGE NEEDS,21.0,HERKIMER,0.0,50,47,17.0,5.0,1,0.3617021276595745,0.10638297872340426,0.94,平均
AP,3,210402060000,FRANKFORT-SCHUYLER,5.0,AVERAGE NEEDS,21.0,HERKIMER,0.0,5,5,4.0,4.0,0,0.8,0.8,1.0,平均
AP,3,210601060000,HERKIMER,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,32,31,8.0,1.0,1,0.25806451612903225,0.03225806451612903,0.96875,农村
AP,3,212001040000,MOUNT MARKHAM,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,76,73,28.0,7.0,1,0.3835616438356164,0.0958904109589041,0.9605263157894737,农村
AP,3,212101040000,C-V AT ILION-MOHAWK CSD,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,24,24,22.0,5.0,0,0.9166666666666666,0.20833333333333334,1.0,农村
AP,3,220701040000,THOUSAND ISLANDS,5.0,AVERAGE NEEDS,22.0,JEFFERSON,0.0,18,13,13.0,8.0,2,1.0,0.6153846153846154,0.7222222222222222,平均
AP,3,222201060000,CARTHAGE,4.0,RURAL HIGH NEEDS,22.0,JEFFERSON,0.0,162,144,86.0,47.0,8,0.5972222222222222,0.3263888888888889,0.8888888888888888,农村
AP,3,22601060000,WELLSVILLE,4.0,RURAL HIGH NEEDS,2.0,ALLEGANY,0.0,39,30,22.0,11.0,3,0.7333333333333333,0.36666666666666664,0.7692307692307693,农村
AP,3,230201040000,COPENHAGEN,4.0,RURAL HIGH NEEDS,23.0,LEWIS,0.0,23,17,10.0,4.0,4,0.5882352941176471,0.23529411764705882,0.7391304347826086,农村
AP,3,230901040000,LOWVILLE,4.0,RURAL HIGH NEEDS,23.0,LEWIS,0.0,38,25,24.0,19.0,5,0.96,0.76,0.6578947368421053,农村
AP,3,240101040000,AVON,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,151,149,94.0,38.0,2,0.6308724832214765,0.2550335570469799,0.9867549668874173,平均
AP,3,240201040000,CALEDONIA MUMFORD,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,122,115,86.0,51.0,2,0.7478260869565218,0.4434782608695652,0.9426229508196722,平均
AP,3,240401040000,GENESEO,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,107,90,85.0,62.0,7,0.9444444444444444,0.6888888888888889,0.8411214953271028,平均
AP,3,240801060000,LIVONIA,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,270,265,193.0,111.0,4,0.7283018867924528,0.4188679245283019,0.9814814814814815,平均
AP,3,241001060000,DANSVILLE,4.0,RURAL HIGH NEEDS,24.0,LIVINGSTON,0.0,86,65,47.0,30.0,12,0.7230769230769231,0.46153846153846156,0.7558139534883721,农村
AP,3,241101040000,DALTON-NUNDA,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,5,0,0.0,0.0,3,,,0.0,平均
AP,3,250201060000,CAZENOVIA,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,335,328,252.0,153.0,6,0.7682926829268293,0.46646341463414637,0.9791044776119403,平均
AP,3,250701040000,HAMILTON,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,136,129,95.0,65.0,4,0.7364341085271318,0.5038759689922481,0.9485294117647058,平均
AP,3,251400010000,ONEIDA,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,124,118,80.0,52.0,2,0.6779661016949152,0.4406779661016949,0.9516129032258065,平均
